schema_version,campaign_id,stage_mode,attempt_id,global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,pre_raw_count,pre_mux_count,pre_gated_count,post_raw_count,post_mux_count,post_gated_count,ready_raw_count,ready_mux_count,ready_gated_count,probe_result,travel_mm,raw_delta,mux_delta,gated_delta,repeat_raw_delta,repeat_mux_delta,repeat_gated_delta,extra_raw_minus_gated_delta,burst_flag,consistency_fault,release_fault,terminal_failure
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,1.000000,2.000000,631.000000,631.000000,153.000000,632.000000,632.000000,154.000000,632.000000,632.000000,154.000000,1.000000,4.020229,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,1.000000,3.000000,632.000000,632.000000,154.000000,633.000000,633.000000,155.000000,633.000000,633.000000,155.000000,1.000000,3.866833,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,1.000000,4.000000,633.000000,633.000000,155.000000,634.000000,634.000000,156.000000,634.000000,634.000000,156.000000,1.000000,3.951833,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,2.000000,1.000000,634.000000,634.000000,156.000000,635.000000,635.000000,157.000000,635.000000,635.000000,157.000000,1.000000,4.999329,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,2.000000,2.000000,635.000000,635.000000,157.000000,636.000000,636.000000,158.000000,636.000000,636.000000,158.000000,1.000000,3.996896,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,2.000000,3.000000,636.000000,636.000000,158.000000,637.000000,637.000000,159.000000,637.000000,637.000000,159.000000,1.000000,3.908500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,9.000000,0.000000,0.000000,1.000000,2.000000,4.000000,637.000000,637.000000,159.000000,638.000000,638.000000,160.000000,639.000000,639.000000,160.000000,1.000000,3.928500,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,10.000000,5.000000,0.000000,1.000000,1.000000,1.000000,639.000000,639.000000,160.000000,640.000000,640.000000,161.000000,640.000000,640.000000,161.000000,1.000000,4.994345,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,10.000000,5.000000,0.000000,1.000000,1.000000,2.000000,640.000000,640.000000,161.000000,641.000000,641.000000,162.000000,641.000000,641.000000,162.000000,1.000000,3.981649,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,10.000000,5.000000,0.000000,1.000000,1.000000,3.000000,641.000000,641.000000,162.000000,642.000000,642.000000,163.000000,642.000000,642.000000,163.000000,1.000000,3.924347,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
