schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,4.000000,793.000000,793.000000,304.000000,793.000000,793.000000,304.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,1.000000,794.000000,794.000000,305.000000,794.000000,794.000000,305.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,2.000000,795.000000,795.000000,306.000000,795.000000,795.000000,306.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,3.000000,796.000000,796.000000,307.000000,796.000000,796.000000,307.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,4.000000,797.000000,797.000000,308.000000,797.000000,797.000000,308.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,1.000000,798.000000,798.000000,309.000000,798.000000,798.000000,309.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,2.000000,799.000000,799.000000,310.000000,799.000000,799.000000,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,3.000000,800.000000,800.000000,311.000000,800.000000,800.000000,311.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,4.000000,801.000000,801.000000,312.000000,801.000000,801.000000,312.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,1.000000,802.000000,802.000000,313.000000,802.000000,802.000000,313.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,2.000000,803.000000,803.000000,314.000000,803.000000,803.000000,314.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,3.000000,804.000000,804.000000,315.000000,804.000000,804.000000,315.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,1.000000,4.000000,805.000000,805.000000,316.000000,805.000000,805.000000,316.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,1.000000,806.000000,806.000000,317.000000,806.000000,806.000000,317.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,2.000000,807.000000,807.000000,318.000000,807.000000,807.000000,318.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,3.000000,809.000000,809.000000,319.000000,809.000000,809.000000,319.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,19.000000,-5.000000,90.000000,1.000000,2.000000,4.000000,810.000000,810.000000,320.000000,810.000000,810.000000,320.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,1.000000,811.000000,811.000000,321.000000,811.000000,811.000000,321.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,2.000000,812.000000,812.000000,322.000000,812.000000,812.000000,322.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,3.000000,813.000000,813.000000,323.000000,813.000000,813.000000,323.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
