schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,2.000000,2.000000,1141.000000,1141.000000,598.000000,1141.000000,1141.000000,598.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,2.000000,3.000000,1142.000000,1142.000000,599.000000,1142.000000,1142.000000,599.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,21.000000,-5.000000,225.000000,1.000000,2.000000,4.000000,1143.000000,1143.000000,600.000000,1143.000000,1143.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,22.000000,-5.000000,270.000000,1.000000,1.000000,1.000000,1146.000000,1146.000000,601.000000,1146.000000,1146.000000,601.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,22.000000,-5.000000,270.000000,1.000000,1.000000,2.000000,1147.000000,1147.000000,602.000000,1147.000000,1147.000000,602.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,22.000000,-5.000000,270.000000,1.000000,1.000000,3.000000,1148.000000,1148.000000,603.000000,1148.000000,1148.000000,603.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,22.000000,-5.000000,270.000000,1.000000,1.000000,4.000000,1149.000000,1149.000000,604.000000,1149.000000,1149.000000,604.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,22.000000,-5.000000,270.000000,1.000000,2.000000,1.000000,1150.000000,1150.000000,605.000000,1150.000000,1150.000000,605.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,22.000000,-5.000000,270.000000,1.000000,2.000000,2.000000,1154.000000,1154.000000,606.000000,1159.000000,1159.000000,606.000000,5.000000,5.000000,0.000000,3.000000,8.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,22.000000,-5.000000,270.000000,1.000000,2.000000,3.000000,1160.000000,1160.000000,607.000000,1160.000000,1160.000000,607.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
