abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
-90.000000,180.000000,1.000000,0.000000,3.000000,468.913926,323.553890,-841.008586
-90.000000,180.000000,1.000000,0.000000,4.000000,468.913926,341.780024,-858.949720
-90.000000,180.000000,1.000000,0.000000,5.000000,468.913926,305.836090,-858.949720
-90.000000,180.000000,2.000000,1.000000,1.000000,486.786727,323.808057,-858.965970
-90.000000,180.000000,2.000000,1.000000,2.000000,468.921259,323.808057,-876.923770
-90.000000,180.000000,2.000000,1.000000,3.000000,468.921259,323.808057,-841.009836
-90.000000,180.000000,2.000000,1.000000,4.000000,468.921259,341.780024,-858.965970
-90.000000,180.000000,2.000000,1.000000,5.000000,468.921259,305.835256,-858.965970
0.000000,180.000000,1.000000,0.000000,1.000000,468.921259,323.807848,-841.071919
0.000000,180.000000,1.000000,0.000000,2.000000,486.801560,323.807848,-858.937386
0.000000,180.000000,1.000000,0.000000,3.000000,450.906792,323.807848,-858.937386
0.000000,180.000000,1.000000,0.000000,4.000000,468.921259,341.647315,-858.937386
0.000000,180.000000,1.000000,0.000000,5.000000,468.921259,305.703381,-858.937386
0.000000,180.000000,2.000000,1.000000,1.000000,468.854176,323.675348,-841.069586
0.000000,180.000000,2.000000,1.000000,2.000000,486.807810,323.675348,-858.935053
0.000000,180.000000,2.000000,1.000000,3.000000,450.909709,323.675348,-858.935053
0.000000,180.000000,2.000000,1.000000,4.000000,468.854176,341.648149,-858.935053
0.000000,180.000000,2.000000,1.000000,5.000000,468.854176,305.704215,-858.935053
0.000000,90.000000,1.000000,0.000000,1.000000,468.854176,323.675348,-841.089753
0.000000,90.000000,1.000000,0.000000,2.000000,468.854179,305.711041,-858.955220
0.000000,90.000000,1.000000,0.000000,3.000000,468.854176,341.647315,-858.955220
0.000000,90.000000,1.000000,0.000000,4.000000,486.839480,323.675508,-858.955220
0.000000,90.000000,1.000000,0.000000,5.000000,450.869708,323.675348,-858.955220
0.000000,90.000000,2.000000,1.000000,1.000000,468.854594,323.679178,-841.087419
0.000000,90.000000,2.000000,1.000000,2.000000,468.854594,305.709711,-858.952886
0.000000,90.000000,2.000000,1.000000,3.000000,468.854594,341.646979,-858.952886
0.000000,90.000000,2.000000,1.000000,4.000000,486.840728,323.679178,-858.952886
0.000000,90.000000,2.000000,1.000000,5.000000,450.872627,323.679178,-858.952886
90.000000,90.000000,1.000000,0.000000,1.000000,468.855687,341.465699,-858.952886
90.000000,90.000000,1.000000,0.000000,2.000000,468.855687,323.600232,-841.087586
90.000000,90.000000,1.000000,0.000000,3.000000,468.855687,323.600232,-876.999853
90.000000,90.000000,1.000000,0.000000,4.000000,486.865155,323.600232,-858.952886
90.000000,90.000000,1.000000,0.000000,5.000000,450.896220,323.600232,-858.952886
90.000000,90.000000,2.000000,1.000000,1.000000,468.880688,341.478032,-859.043720
90.000000,90.000000,2.000000,1.000000,2.000000,468.880688,323.612565,-841.090919
90.000000,90.000000,2.000000,1.000000,3.000000,468.880688,323.612565,-877.003187
90.000000,90.000000,2.000000,1.000000,4.000000,486.866822,323.612565,-859.043720
90.000000,90.000000,2.000000,1.000000,5.000000,450.896220,323.612565,-859.043720
-90.000000,90.000000,1.000000,0.000000,1.000000,468.881104,306.237265,-859.045386
-90.000000,90.000000,1.000000,0.000000,2.000000,468.881104,324.102732,-876.758187
-90.000000,90.000000,1.000000,0.000000,3.000000,468.881104,324.102732,-840.845919
-90.000000,90.000000,1.000000,0.000000,4.000000,486.941405,324.102732,-859.045386
-90.000000,90.000000,1.000000,0.000000,5.000000,450.974137,324.102732,-859.045386
-90.000000,90.000000,2.000000,1.000000,1.000000,468.957771,306.237431,-858.802053
-90.000000,90.000000,2.000000,1.000000,2.000000,468.957771,324.102898,-876.758187
-90.000000,90.000000,2.000000,1.000000,3.000000,468.957771,324.102898,-840.846753
-90.000000,90.000000,2.000000,1.000000,4.000000,486.941405,324.102898,-858.802053
-90.000000,90.000000,2.000000,1.000000,5.000000,450.968304,324.102898,-858.802053
0.000000,90.000000,1.000000,0.000000,1.000000,468.956262,324.102898,-841.091138
0.000000,90.000000,1.000000,0.000000,2.000000,468.956262,305.722598,-858.956605
0.000000,90.000000,1.000000,0.000000,3.000000,468.956262,341.650699,-858.956605
0.000000,90.000000,1.000000,0.000000,4.000000,486.843229,324.102898,-858.956605
0.000000,90.000000,1.000000,0.000000,5.000000,450.880128,324.102898,-858.956605
0.000000,90.000000,2.000000,1.000000,1.000000,468.861678,323.686649,-841.087972
0.000000,90.000000,2.000000,1.000000,2.000000,468.861678,305.715515,-858.953439
0.000000,90.000000,2.000000,1.000000,3.000000,468.861678,341.649449,-858.953439
0.000000,90.000000,2.000000,1.000000,4.000000,486.848646,323.686649,-858.953439
0.000000,90.000000,2.000000,1.000000,5.000000,450.877211,323.686649,-858.953439
