abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.910384,323.689456,-859.002133,0.000526,-0.002501,35.895150,35.948934,30.164216,30.218000
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.907218,323.689248,-859.002783,-0.002897,0.002083,35.894970,35.948101,30.164036,30.217167
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.919815,323.691383,-859.001760,0.021051,0.004167,35.983303,35.948934,30.252369,30.218000
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.926107,323.693675,-858.993870,-0.001032,0.000417,35.980803,35.946434,30.249869,30.215500
60.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.901696,323.679507,-859.010892,0.002301,-0.028334,35.875803,35.953933,30.144869,30.222999
60.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.899372,323.666798,-859.016175,0.001141,0.002916,35.869791,35.953101,30.138857,30.222167
-60.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.933549,323.686432,-859.016382,0.032937,0.039167,35.903303,35.947268,30.172369,30.216334
-60.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.936390,323.704349,-859.002425,-0.004385,-0.003333,35.906637,35.945601,30.175703,30.214667
90.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.919557,323.689141,-859.004925,0.005000,-0.030417,35.920601,35.949767,30.189667,30.218833
90.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.916057,323.674557,-859.010342,0.005833,0.001250,35.923934,35.951434,30.193000,30.220500
-90.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.875390,323.721641,-858.983258,0.054167,0.094167,35.893934,35.948934,30.163000,30.218000
-90.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.877223,323.769557,-858.957633,-0.002917,0.001667,35.898101,35.948934,30.167167,30.218000
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.899932,323.732474,-858.992800,0.045417,-0.074167,35.884768,35.947267,30.153834,30.216333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.925140,323.696432,-858.995467,0.005000,0.002083,35.892268,35.948101,30.161334,30.217167
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.892019,323.700408,-858.959800,0.066747,-0.007922,35.896787,35.948105,30.165853,30.217171
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.858069,323.703125,-858.968300,0.000753,0.002500,35.897108,35.935585,30.166174,30.204651
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.827548,323.717866,-858.969142,0.055733,-0.028195,35.972985,35.945693,30.242051,30.214759
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.801365,323.732380,-858.983992,0.003581,-0.005000,35.979041,35.943934,30.248107,30.213000
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.807337,323.706562,-858.945526,0.028641,0.055417,35.891259,35.944767,30.160325,30.213833
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.801818,323.679083,-858.935176,-0.010268,0.000000,35.897609,35.942610,30.166675,30.211676
60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.793034,323.683931,-858.964065,0.059424,-0.002500,35.914890,35.940600,30.183956,30.209666
60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.775746,323.685615,-858.991708,0.006051,-0.001667,35.911637,35.942268,30.180703,30.211334
-60.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.750765,323.689573,-858.972731,0.059693,-0.007917,35.878480,35.946434,30.147546,30.215500
-60.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.734327,323.694174,-858.946962,0.000110,-0.001286,35.870980,35.941505,30.140046,30.210571
90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.932826,323.671674,-858.955296,0.016667,0.045000,35.898934,35.940601,30.168000,30.209667
90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.939660,323.649799,-858.965087,0.002917,-0.001250,35.898101,35.943101,30.167167,30.212167
-90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.940326,323.724799,-858.951962,0.026250,-0.150000,35.918101,35.945601,30.187167,30.214667
-90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.938493,323.799175,-858.939879,-0.002083,0.001250,35.918101,35.941434,30.187167,30.210500
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.899743,323.753133,-858.962546,0.077500,0.092083,35.898934,35.944767,30.168000,30.213833
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.859118,323.708550,-858.958546,0.003750,-0.002917,35.901434,35.949767,30.170500,30.218833
