abs_b_deg,abs_c_deg,pass_num,accepted,joint3_pos_cmd_deg,joint3_pos_fb_deg,joint3_motor_pos_cmd_deg,joint3_motor_pos_fb_deg,joint4_pos_cmd_deg,joint4_pos_fb_deg,joint4_motor_pos_cmd_deg,joint4_motor_pos_fb_deg
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,270.000000,270.000343,270.011650,270.011993
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,270.000000,270.000687,270.011650,270.012336
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,179.999657,180.011650,180.011306
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000343,180.011650,180.011993
60.000000,180.000000,1.000000,0.000000,60.000000,60.000114,60.020646,60.020760,180.000000,180.000343,180.011650,180.011993
60.000000,180.000000,2.000000,1.000000,60.000000,59.999771,60.020646,60.020417,180.000000,179.999657,180.011650,180.011306
-60.000000,180.000000,1.000000,0.000000,-60.000000,-60.000114,-59.979354,-59.979125,180.000000,180.000000,180.011650,180.011650
-60.000000,180.000000,2.000000,1.000000,-60.000000,-60.000114,-59.979354,-59.979469,180.000000,180.000000,180.011650,180.011650
90.000000,180.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011650,180.011650
90.000000,180.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999657,270.011650,270.011306
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000687,270.011650,270.012336
90.000000,270.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,270.000000,270.000000,270.011650,270.011650
