abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
-30.000000,270.000000,2.000000,1.000000,3.000000,357.723562,301.994853,-850.602206
-30.000000,270.000000,2.000000,1.000000,4.000000,339.749039,317.560361,-859.588032
-30.000000,270.000000,2.000000,1.000000,5.000000,375.690740,317.558276,-859.587110
0.000000,0.000000,1.000000,0.000000,1.000000,357.719651,317.557054,-841.902814
0.000000,0.000000,1.000000,0.000000,2.000000,339.822683,317.557054,-859.768281
0.000000,0.000000,1.000000,0.000000,3.000000,375.702451,317.557054,-859.768281
0.000000,0.000000,1.000000,0.000000,4.000000,357.719650,300.025920,-859.768281
0.000000,0.000000,1.000000,0.000000,5.000000,357.719650,335.959854,-859.768281
0.000000,0.000000,2.000000,1.000000,1.000000,357.762567,317.992887,-841.897147
0.000000,0.000000,2.000000,1.000000,2.000000,339.818934,317.992887,-859.762614
0.000000,0.000000,2.000000,1.000000,3.000000,375.710368,317.992887,-859.762614
0.000000,0.000000,2.000000,1.000000,4.000000,357.762567,300.025920,-859.762614
0.000000,0.000000,2.000000,1.000000,5.000000,357.762567,335.959855,-859.762614
50.000000,0.000000,1.000000,0.000000,1.000000,371.244641,317.992887,-848.449611
50.000000,0.000000,1.000000,0.000000,2.000000,345.689033,317.992887,-845.787360
50.000000,0.000000,1.000000,0.000000,3.000000,368.741765,317.992887,-873.260537
50.000000,0.000000,1.000000,0.000000,4.000000,357.558371,299.785920,-859.932680
50.000000,0.000000,1.000000,0.000000,5.000000,357.558371,335.702354,-859.932680
50.000000,0.000000,2.000000,1.000000,1.000000,370.916581,317.744137,-848.028635
50.000000,0.000000,2.000000,1.000000,2.000000,345.704213,317.744137,-845.775435
50.000000,0.000000,2.000000,1.000000,3.000000,368.756525,317.744137,-873.248117
50.000000,0.000000,2.000000,1.000000,4.000000,357.230311,299.779670,-859.511704
50.000000,0.000000,2.000000,1.000000,5.000000,357.230311,335.710271,-859.511704
50.000000,90.000000,1.000000,0.000000,1.000000,357.230340,331.231969,-848.193381
50.000000,90.000000,1.000000,0.000000,2.000000,357.231761,305.920665,-845.822083
50.000000,90.000000,1.000000,0.000000,3.000000,357.230340,329.004957,-873.333067
50.000000,90.000000,1.000000,0.000000,4.000000,375.679807,317.546887,-859.677871
50.000000,90.000000,1.000000,0.000000,5.000000,339.787540,317.545700,-859.676450
50.000000,90.000000,2.000000,1.000000,1.000000,357.733674,331.160114,-848.085516
50.000000,90.000000,2.000000,1.000000,2.000000,357.733674,305.920008,-845.799265
50.000000,90.000000,2.000000,1.000000,3.000000,357.733674,329.019342,-873.327980
50.000000,90.000000,2.000000,1.000000,4.000000,375.683141,317.473845,-859.568585
50.000000,90.000000,2.000000,1.000000,5.000000,339.786706,317.473845,-859.568585
50.000000,180.000000,1.000000,0.000000,1.000000,344.187194,317.474601,-848.197928
50.000000,180.000000,1.000000,0.000000,2.000000,369.527368,317.471760,-845.792797
50.000000,180.000000,1.000000,0.000000,3.000000,346.458451,317.471760,-873.285268
50.000000,180.000000,1.000000,0.000000,4.000000,357.872984,335.932498,-859.680998
50.000000,180.000000,1.000000,0.000000,5.000000,357.872984,299.986063,-859.680998
50.000000,180.000000,2.000000,1.000000,1.000000,344.299751,317.959280,-848.048034
50.000000,180.000000,2.000000,1.000000,2.000000,369.518215,317.956439,-845.787956
50.000000,180.000000,2.000000,1.000000,3.000000,346.441594,317.959280,-873.289221
50.000000,180.000000,2.000000,1.000000,4.000000,357.984833,335.927914,-859.532524
50.000000,180.000000,2.000000,1.000000,5.000000,357.984833,299.983980,-859.532524
50.000000,270.000000,1.000000,0.000000,1.000000,357.986631,304.709357,-848.418068
50.000000,270.000000,1.000000,0.000000,2.000000,357.980948,330.338896,-845.666940
50.000000,270.000000,1.000000,0.000000,3.000000,357.992315,307.290659,-873.136286
50.000000,270.000000,1.000000,0.000000,4.000000,339.413148,318.393799,-859.902558
50.000000,270.000000,1.000000,0.000000,5.000000,375.332328,318.394826,-859.901137
