abs_b_deg,abs_c_deg,pass_num,accepted,b_ssi_abs_position_deg,b_ssi_zeroed_position_deg,c_ssi_abs_position_deg,c_ssi_zeroed_position_deg,b_ssi_rawcounts,c_ssi_rawcounts,b_following_error_udeg,c_following_error_udeg,b_axis_fb_udeg,c_axis_fb_udeg
0.000000,90.000000,2.000000,1.000000,-182.894897,0.020303,90.860023,-90.010277,-532720.000000,-264649.000000,0.000000,0.000000,0.000000,90000000.000000
0.000000,180.000000,1.000000,0.000000,-182.894897,0.020303,0.860023,-180.010277,-532720.000000,-2505.000000,0.000000,0.000000,0.000000,180000000.000000
0.000000,180.000000,2.000000,1.000000,-182.894897,0.020303,0.860023,-180.010277,-532720.000000,-2505.000000,0.000000,0.000000,0.000000,180000000.000000
0.000000,270.000000,1.000000,0.000000,-182.894897,0.020303,-89.141006,-270.011306,-532720.000000,259642.000000,0.000000,1029.968262,0.000000,270001029.968262
0.000000,270.000000,2.000000,1.000000,-182.894897,0.020303,-89.141006,-270.011306,-532720.000000,259642.000000,0.000000,1029.968262,0.000000,270001029.968262
0.000000,0.000000,1.000000,0.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,2.000000,1.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
10.000000,0.000000,1.000000,0.000000,-172.894936,10.020264,180.860023,-0.010277,-503593.000000,-526793.000000,-38.146973,0.000000,9999961.853027,0.000000
0.000000,0.000000,1.000000,0.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,2.000000,1.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
10.000000,0.000000,1.000000,0.000000,-172.894936,10.020264,180.860023,-0.010277,-503593.000000,-526793.000000,-38.146973,0.000000,9999961.853027,0.000000
10.000000,0.000000,2.000000,1.000000,-172.894936,10.020264,180.860023,-0.010277,-503593.000000,-526793.000000,-38.146973,0.000000,9999961.853027,0.000000
10.000000,90.000000,1.000000,0.000000,-172.894936,10.020264,90.860023,-90.010277,-503593.000000,-264649.000000,305.175781,0.000000,10000305.175781,90000000.000000
10.000000,90.000000,2.000000,1.000000,-172.894936,10.020264,90.860023,-90.010277,-503593.000000,-264649.000000,-38.146973,0.000000,9999961.853027,90000000.000000
10.000000,180.000000,1.000000,0.000000,-172.894936,10.020264,0.860023,-180.010277,-503593.000000,-2505.000000,-38.146973,0.000000,9999961.853027,180000000.000000
10.000000,180.000000,2.000000,1.000000,-172.894936,10.020264,0.860023,-180.010277,-503593.000000,-2505.000000,-38.146973,0.000000,9999961.853027,180000000.000000
10.000000,270.000000,1.000000,0.000000,-172.894592,10.020608,-89.139290,-270.009590,-503592.000000,259637.000000,305.175781,-686.645508,10000305.175781,269999313.354492
10.000000,270.000000,2.000000,1.000000,-172.894936,10.020264,-89.138947,-270.009247,-503593.000000,259636.000000,-38.146973,-1029.968262,9999961.853027,269998970.031738
-10.000000,0.000000,1.000000,0.000000,-192.894859,-9.979659,180.860023,-0.010277,-561847.000000,-526793.000000,38.146973,0.000000,-9999961.853027,0.000000
-10.000000,0.000000,2.000000,1.000000,-192.894859,-9.979659,180.860023,-0.010277,-561847.000000,-526793.000000,38.146973,0.000000,-9999961.853027,0.000000
-10.000000,90.000000,1.000000,0.000000,-192.894859,-9.979659,90.860023,-90.010277,-561847.000000,-264649.000000,38.146973,0.000000,-9999961.853027,90000000.000000
-10.000000,90.000000,2.000000,1.000000,-192.895203,-9.980003,90.860023,-90.010277,-561848.000000,-264649.000000,38.146973,0.000000,-9999961.853027,90000000.000000
-10.000000,180.000000,1.000000,0.000000,-192.894859,-9.979659,0.860023,-180.010277,-561847.000000,-2505.000000,38.146973,0.000000,-9999961.853027,180000000.000000
-10.000000,180.000000,2.000000,1.000000,-192.894859,-9.979659,0.860023,-180.010277,-561847.000000,-2505.000000,38.146973,0.000000,-9999961.853027,180000000.000000
-10.000000,270.000000,1.000000,0.000000,-192.894859,-9.979659,-89.140663,-270.010963,-561847.000000,259641.000000,38.146973,343.322754,-9999961.853027,270000343.322754
